2024-02-11 17:01:08,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:08,365: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:08,741: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:08[0m
2024-02-11 17:01:08,831: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:08,832: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-02-11 17:01:08,832: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-11 17:01:08,854: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:08[0m
2024-02-11 17:01:08,854: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:08,856: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:09,504: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:09[0m
2024-02-11 17:01:09,506: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:09,507: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-02-11 17:01:09,507: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-11 17:01:09,508: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:09[0m
2024-02-11 17:01:09,508: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:09,509: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,048: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,050: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:10,051: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-02-11 17:01:10,051: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-02-11 17:01:10,052: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,401: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,402: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:10,403: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-02-11 17:01:10,404: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-02-11 17:01:10,404: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-11 17:01:10,406: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-02-11 17:01:10,408: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-02-11 17:01:10,408: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-11 17:01:10,409: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-02-11 17:01:10,410: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-11 17:01:10,411: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-02-11 17:01:10,412: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-11 17:01:10,413: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,414: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,576: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,578: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:10,579: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-02-11 17:01:10,579: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-02-11 17:01:10,580: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,580: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:10,952: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,954: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:10,955: root: INFO: Current backtesting datetime 2020-01-22 16:00:00-05:00
2024-02-11 17:01:10,955: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-02-11 17:01:10,956: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:10[0m
2024-02-11 17:01:10,956: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:11,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:11,370: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:11[0m
2024-02-11 17:01:11,372: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:11,373: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-02-11 17:01:11,373: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-02-11 17:01:11,374: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:11[0m
2024-02-11 17:01:11,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:11,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:11,868: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:11[0m
2024-02-11 17:01:11,869: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:11,870: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
2024-02-11 17:01:11,870: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-02-11 17:01:11,871: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-11 17:01:11,873: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-02-11 17:01:11,875: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-02-11 17:01:11,875: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-11 17:01:11,877: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-02-11 17:01:11,878: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-11 17:01:11,879: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-02-11 17:01:11,879: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-11 17:01:11,881: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:11[0m
2024-02-11 17:01:11,881: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:11,883: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:12,382: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:12[0m
2024-02-11 17:01:12,383: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:12,384: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-02-11 17:01:12,384: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-02-11 17:01:12,385: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:12[0m
2024-02-11 17:01:12,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:12,386: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:12,948: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:12[0m
2024-02-11 17:01:12,949: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:12,950: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-02-11 17:01:12,951: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-02-11 17:01:12,951: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:12[0m
2024-02-11 17:01:12,952: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:12,953: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:13,330: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:13[0m
2024-02-11 17:01:13,331: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:13,332: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-02-11 17:01:13,333: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-02-11 17:01:13,333: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:13[0m
2024-02-11 17:01:13,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:13,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:14,431: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:14[0m
2024-02-11 17:01:14,432: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:14,433: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
2024-02-11 17:01:14,433: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-02-11 17:01:14,434: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:14[0m
2024-02-11 17:01:14,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:14,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:14,938: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:14[0m
2024-02-11 17:01:14,940: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:14,941: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-02-11 17:01:14,941: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-02-11 17:01:14,942: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-11 17:01:14,944: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-02-11 17:01:14,945: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-02-11 17:01:14,946: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-11 17:01:14,947: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-02-11 17:01:14,948: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-11 17:01:14,949: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-02-11 17:01:14,949: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-11 17:01:14,951: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:14[0m
2024-02-11 17:01:14,951: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:14,953: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,338: root: INFO: [32mNew market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-02-11 17:01:15,373: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:15[0m
2024-02-11 17:01:15,373: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:15,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,375: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-02-11 17:01:15,375: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-02-11 17:01:15,375: root: INFO: [32mFilled Transaction: sell 155.0 of SPY at 323.35000610 USD per share[0m
2024-02-11 17:01:15,375: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-02-11 17:01:15,381: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:15,382: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-02-11 17:01:15,382: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-02-11 17:01:15,384: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:15[0m
2024-02-11 17:01:15,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,716: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-11 17:01:15[0m
2024-02-11 17:01:15,716: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:15,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,718: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-11 17:01:15,718: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,720: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-11 17:01:15,721: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-02-11 17:01:15,721: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-02-11 17:01:15,723: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-11 17:01:15[0m
2024-02-11 17:01:15,723: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-11 17:01:15,724: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
